payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered
pay_000288,cust_56722,900.48,insufficient_funds,upi,36,12,2,0.86,6,1,2,0,0
pay_000289,cust_42523,662.22,technical_error,credit_card,43,17,4,0.81,102,1,28,3,0
pay_000290,cust_22434,268.25,insufficient_funds,debit_card,25,8,4,0.67,12,0,20,0,1
pay_000291,cust_62411,406.05,limit_exceeded,credit_card,51,9,3,0.75,27,1,15,2,0
pay_000292,cust_21499,305.4,technical_error,debit_card,28,4,2,0.67,25,0,24,3,0
pay_000293,cust_99250,277.34,insufficient_funds,bank_transfer,13,12,0,1.0,26,1,18,0,0
pay_000294,cust_28229,1169.36,insufficient_funds,upi,32,4,3,0.57,147,1,23,2,0
pay_000295,cust_72671,714.53,insufficient_funds,debit_card,48,3,3,0.5,7,0,4,2,0
pay_000296,cust_93933,250.06,insufficient_funds,debit_card,19,14,3,0.82,4,0,27,3,0
pay_000297,cust_69501,1229.31,invalid_card,debit_card,31,7,3,0.7,12,1,14,2,0
pay_000298,cust_62793,679.87,insufficient_funds,credit_card,15,13,1,0.93,35,1,26,1,1
pay_000299,cust_16146,1127.18,invalid_card,credit_card,44,13,1,0.93,3,1,25,0,0
pay_000300,cust_68498,938.46,insufficient_funds,debit_card,23,12,4,0.75,13,1,28,3,0
pay_000301,cust_14065,218.24,technical_error,bank_transfer,40,5,3,0.62,95,1,27,2,0
pay_000302,cust_19396,285.55,technical_error,debit_card,27,12,0,1.0,22,1,28,1,1
pay_000303,cust_80728,1055.64,insufficient_funds,debit_card,54,8,2,0.8,3,1,15,1,1
pay_000304,cust_54445,920.56,insufficient_funds,bank_transfer,1,9,1,0.9,18,0,15,2,0
pay_000305,cust_66443,489.66,technical_error,debit_card,22,5,0,1.0,135,1,13,0,1
pay_000306,cust_92758,562.24,limit_exceeded,credit_card,8,5,1,0.83,44,0,22,0,0
pay_000307,cust_46344,1794.13,insufficient_funds,credit_card,5,9,0,1.0,90,1,3,2,1
pay_000308,cust_90578,276.73,insufficient_funds,credit_card,24,5,3,0.62,8,1,5,3,0
pay_000309,cust_33907,864.11,insufficient_funds,upi,33,8,1,0.89,15,0,21,0,0
pay_000310,cust_30082,408.47,insufficient_funds,credit_card,12,3,1,0.75,43,1,17,1,1
pay_000311,cust_11938,402.19,insufficient_funds,upi,4,11,1,0.92,109,1,23,3,0
pay_000312,cust_71724,1500.25,insufficient_funds,upi,15,17,2,0.89,1,1,28,1,0
pay_000313,cust_81102,1141.42,invalid_card,credit_card,9,2,1,0.67,25,0,15,1,0
pay_000314,cust_57124,1127.91,insufficient_funds,credit_card,42,10,0,1.0,10,1,1,0,1
pay_000315,cust_61089,1844.73,insufficient_funds,debit_card,53,4,2,0.67,1,1,28,3,0
pay_000316,cust_21605,510.61,insufficient_funds,credit_card,13,15,1,0.94,23,1,19,0,0
pay_000317,cust_81073,988.87,technical_error,debit_card,10,22,2,0.92,12,0,10,2,1
pay_000318,cust_86133,366.63,insufficient_funds,debit_card,42,7,3,0.7,2,1,18,3,0
pay_000319,cust_60703,691.44,limit_exceeded,debit_card,14,5,0,1.0,52,0,10,0,1
pay_000320,cust_28274,438.98,invalid_card,bank_transfer,51,12,5,0.71,42,1,2,0,0
pay_000321,cust_42865,550.93,insufficient_funds,credit_card,51,23,0,1.0,7,1,14,1,1
pay_000322,cust_56779,906.66,insufficient_funds,credit_card,57,22,2,0.92,63,1,26,3,0
pay_000323,cust_21565,220.61,invalid_card,upi,1,14,1,0.93,10,0,17,0,0
pay_000324,cust_78809,4052.12,invalid_card,credit_card,27,6,2,0.75,26,1,23,3,0
pay_000325,cust_25294,182.84,invalid_card,credit_card,22,7,2,0.78,17,1,7,0,0
pay_000326,cust_70646,148.48,technical_error,bank_transfer,22,7,3,0.7,17,1,29,0,1
pay_000327,cust_11244,1591.96,technical_error,credit_card,26,6,0,1.0,11,0,4,3,1
pay_000328,cust_74663,1103.53,insufficient_funds,credit_card,24,13,2,0.87,30,0,29,3,0
pay_000329,cust_15839,933.3,technical_error,debit_card,30,13,0,1.0,12,1,5,2,1
pay_000330,cust_69237,937.25,invalid_card,credit_card,40,12,1,0.92,8,1,15,1,0
pay_000331,cust_81197,493.91,insufficient_funds,debit_card,17,11,1,0.92,36,0,3,3,0
pay_000332,cust_36736,203.84,invalid_card,debit_card,23,11,0,1.0,1,0,15,0,0
pay_000333,cust_89238,539.38,invalid_card,debit_card,10,12,0,1.0,18,1,20,2,0
pay_000334,cust_19930,254.03,insufficient_funds,credit_card,33,2,1,0.67,1,1,9,1,1
pay_000335,cust_82867,1325.74,insufficient_funds,bank_transfer,8,14,1,0.93,10,0,13,3,1
pay_000336,cust_61194,431.62,insufficient_funds,credit_card,5,15,1,0.94,1,1,6,1,1
pay_000337,cust_68256,219.01,insufficient_funds,debit_card,34,9,3,0.75,80,0,5,2,0
pay_000338,cust_87601,362.57,insufficient_funds,bank_transfer,51,10,2,0.83,44,1,21,2,1
pay_000339,cust_80293,755.62,insufficient_funds,debit_card,27,5,3,0.62,49,0,19,1,0
pay_000340,cust_60431,284.54,insufficient_funds,credit_card,31,23,5,0.82,28,1,1,0,1
pay_000341,cust_20603,219.73,insufficient_funds,credit_card,25,23,0,1.0,23,1,13,0,1
pay_000342,cust_29775,637.97,technical_error,bank_transfer,2,6,3,0.67,29,1,27,0,1
pay_000343,cust_33818,638.79,insufficient_funds,upi,20,52,2,0.96,36,0,12,2,0
pay_000344,cust_96712,301.17,insufficient_funds,bank_transfer,55,10,3,0.77,116,0,5,2,0
pay_000345,cust_32950,312.18,insufficient_funds,debit_card,56,8,2,0.8,16,1,19,3,0
pay_000346,cust_96797,630.59,technical_error,credit_card,43,9,1,0.9,4,1,27,0,1
pay_000347,cust_13597,117.51,insufficient_funds,credit_card,3,20,1,0.95,7,1,23,2,0
pay_000348,cust_41334,122.38,insufficient_funds,bank_transfer,58,8,1,0.89,41,0,13,1,0
pay_000349,cust_86241,243.76,insufficient_funds,debit_card,58,8,3,0.73,5,1,7,0,1
pay_000350,cust_86586,403.9,limit_exceeded,credit_card,41,10,1,0.91,3,1,26,0,0
pay_000351,cust_21390,682.33,invalid_card,debit_card,40,17,4,0.81,21,1,17,2,0
pay_000352,cust_15202,2186.3,insufficient_funds,credit_card,38,13,1,0.93,2,0,24,0,0
pay_000353,cust_90666,1178.82,insufficient_funds,credit_card,46,2,1,0.67,60,0,21,1,0
pay_000354,cust_35277,426.1,insufficient_funds,debit_card,40,15,0,1.0,45,1,12,0,1
pay_000355,cust_16305,490.58,insufficient_funds,credit_card,15,19,0,1.0,46,1,5,1,1
pay_000356,cust_85434,183.48,technical_error,credit_card,27,16,4,0.8,97,1,6,1,0
pay_000357,cust_17792,490.83,insufficient_funds,debit_card,58,7,1,0.88,22,1,26,3,1
pay_000358,cust_30867,374.63,invalid_card,debit_card,24,6,1,0.86,2,1,2,2,0
pay_000359,cust_66403,690.44,insufficient_funds,credit_card,35,23,2,0.92,8,1,16,2,1
pay_000360,cust_56013,218.63,invalid_card,credit_card,23,16,1,0.94,2,1,7,0,0
pay_000361,cust_34202,840.46,insufficient_funds,bank_transfer,8,8,2,0.8,8,1,17,2,0
pay_000362,cust_28790,2315.42,insufficient_funds,credit_card,22,12,1,0.92,49,1,12,2,0
pay_000363,cust_21518,448.47,invalid_card,credit_card,16,31,1,0.97,65,0,17,0,0
pay_000364,cust_86534,747.19,insufficient_funds,credit_card,6,1,2,0.33,98,1,24,1,0
pay_000365,cust_80368,997.0,invalid_card,credit_card,39,10,1,0.91,53,0,16,3,0
pay_000366,cust_51397,334.75,technical_error,debit_card,45,3,1,0.75,55,0,28,0,1
pay_000367,cust_26907,625.59,insufficient_funds,upi,52,11,2,0.85,99,1,7,3,1
pay_000368,cust_51880,506.34,technical_error,debit_card,58,20,0,1.0,8,1,17,1,1
pay_000369,cust_65064,551.3,insufficient_funds,upi,29,11,1,0.92,1,1,16,3,1
pay_000370,cust_39801,230.81,insufficient_funds,bank_transfer,26,11,4,0.73,40,0,4,3,1
pay_000371,cust_58884,512.41,invalid_card,credit_card,9,10,2,0.83,7,1,22,3,0
pay_000372,cust_57260,822.71,invalid_card,debit_card,19,15,1,0.94,152,1,5,3,0
pay_000373,cust_56468,2134.0,insufficient_funds,debit_card,7,15,1,0.94,151,1,23,2,0
pay_000374,cust_77660,1304.9,technical_error,credit_card,48,5,0,1.0,18,0,1,2,1
pay_000375,cust_11228,4306.11,limit_exceeded,upi,25,6,2,0.75,38,1,29,2,1
pay_000376,cust_60618,232.12,insufficient_funds,upi,24,7,1,0.88,2,0,15,2,0
pay_000377,cust_16903,1196.23,technical_error,debit_card,39,7,2,0.78,25,0,24,3,0
pay_000378,cust_68532,600.61,invalid_card,credit_card,47,9,2,0.82,6,1,27,2,0
pay_000379,cust_44641,4466.73,limit_exceeded,credit_card,37,13,1,0.93,36,1,11,1,1
pay_000380,cust_58218,222.81,insufficient_funds,credit_card,34,2,1,0.67,27,1,11,2,1
pay_000381,cust_91413,215.92,technical_error,credit_card,29,6,0,1.0,59,1,4,1,1
pay_000382,cust_39130,274.57,insufficient_funds,upi,34,26,0,1.0,6,1,27,0,0
pay_000383,cust_63763,59.78,technical_error,credit_card,20,9,1,0.9,156,1,20,2,1
pay_000384,cust_29355,295.55,invalid_card,debit_card,5,9,1,0.9,68,1,13,0,1
pay_000385,cust_24665,234.04,insufficient_funds,credit_card,44,3,2,0.6,36,1,1,3,0
pay_000386,cust_99154,581.15,insufficient_funds,upi,36,12,1,0.92,19,1,17,0,0
pay_000387,cust_82256,703.71,technical_error,upi,30,6,1,0.86,66,1,25,3,1
pay_000388,cust_82559,3264.23,invalid_card,upi,59,7,2,0.78,20,0,4,3,0
pay_000389,cust_70285,1293.4,insufficient_funds,debit_card,50,11,0,1.0,8,1,22,1,1
pay_000390,cust_79661,280.82,insufficient_funds,credit_card,20,16,1,0.94,14,1,23,1,1
pay_000391,cust_84163,203.61,technical_error,credit_card,11,16,3,0.84,1,1,5,3,0
pay_000392,cust_78459,817.73,insufficient_funds,debit_card,21,14,1,0.93,71,1,26,0,1
pay_000393,cust_45987,133.54,insufficient_funds,bank_transfer,20,12,0,1.0,2,0,10,0,1
pay_000394,cust_30527,3121.49,limit_exceeded,debit_card,6,7,1,0.88,51,1,7,3,0
pay_000395,cust_82100,1626.28,insufficient_funds,debit_card,45,13,3,0.81,57,0,15,2,0
pay_000396,cust_99772,312.76,insufficient_funds,upi,26,8,1,0.89,19,1,2,1,1
pay_000397,cust_49600,90.15,insufficient_funds,debit_card,23,3,1,0.75,10,1,29,3,0
pay_000398,cust_73690,1936.2,technical_error,debit_card,5,21,0,1.0,4,0,15,1,1
pay_000399,cust_56267,445.89,insufficient_funds,credit_card,25,19,1,0.95,16,1,13,1,1
pay_000400,cust_39109,1724.04,invalid_card,credit_card,29,11,1,0.92,4,0,12,0,0
pay_000401,cust_54165,101.51,technical_error,upi,4,13,0,1.0,15,0,29,2,0
pay_000402,cust_26108,274.58,insufficient_funds,upi,27,7,2,0.78,25,1,16,3,0
pay_000403,cust_37615,502.63,technical_error,debit_card,10,6,1,0.86,55,1,20,3,1
pay_000404,cust_72261,524.05,insufficient_funds,debit_card,34,11,2,0.85,1,1,10,3,0
pay_000405,cust_11400,318.79,invalid_card,credit_card,27,8,1,0.89,1,1,10,3,0
pay_000406,cust_37125,932.12,insufficient_funds,debit_card,58,12,1,0.92,16,0,11,3,0
pay_000407,cust_14846,171.91,invalid_card,credit_card,8,8,2,0.8,34,1,4,0,1
pay_000408,cust_71911,433.65,insufficient_funds,upi,52,12,2,0.86,46,1,3,0,1
pay_000409,cust_28316,563.92,insufficient_funds,debit_card,52,9,0,1.0,88,0,21,3,0
pay_000410,cust_85461,836.35,limit_exceeded,debit_card,35,16,2,0.89,13,0,1,2,0
pay_000411,cust_93493,1018.64,insufficient_funds,credit_card,28,8,1,0.89,29,1,9,3,0
pay_000412,cust_87648,162.38,technical_error,debit_card,9,15,2,0.88,45,1,25,0,1
pay_000413,cust_40157,107.82,insufficient_funds,credit_card,52,18,1,0.95,22,1,19,3,1
pay_000414,cust_33268,1794.15,insufficient_funds,credit_card,34,9,1,0.9,15,1,16,1,1
pay_000415,cust_93995,697.1,technical_error,debit_card,59,6,3,0.67,33,1,12,0,1
pay_000416,cust_95239,236.54,insufficient_funds,debit_card,30,8,0,1.0,42,1,18,0,1
pay_000417,cust_77723,2358.45,technical_error,credit_card,17,11,1,0.92,80,1,23,1,1
pay_000418,cust_68906,561.32,insufficient_funds,upi,33,7,0,1.0,20,1,11,2,0
pay_000419,cust_59851,1626.04,insufficient_funds,debit_card,56,23,0,1.0,8,0,14,3,0
pay_000420,cust_76868,534.93,invalid_card,debit_card,29,18,3,0.86,2,1,24,3,0
pay_000421,cust_55471,3925.92,insufficient_funds,debit_card,49,9,0,1.0,10,1,8,2,1
pay_000422,cust_60435,2892.71,insufficient_funds,debit_card,37,10,0,1.0,101,1,11,2,1
pay_000423,cust_72479,389.8,technical_error,debit_card,13,13,0,1.0,19,1,24,1,1
pay_000424,cust_70212,1321.05,insufficient_funds,upi,29,22,1,0.96,13,1,20,2,0
pay_000425,cust_74352,953.35,insufficient_funds,upi,40,15,2,0.88,45,0,11,0,1
pay_000426,cust_38327,1964.98,technical_error,debit_card,39,24,3,0.89,4,1,2,3,1
pay_000427,cust_91728,190.51,technical_error,debit_card,55,11,2,0.85,1,1,22,3,1
pay_000428,cust_41349,992.93,insufficient_funds,credit_card,14,9,3,0.75,79,1,26,2,0
pay_000429,cust_78448,1440.91,invalid_card,credit_card,8,8,2,0.8,13,1,17,3,0
pay_000430,cust_22745,86.13,invalid_card,debit_card,32,6,3,0.67,54,1,19,1,0
pay_000431,cust_85784,153.14,invalid_card,bank_transfer,11,9,0,1.0,4,1,7,2,0
pay_000432,cust_64570,65.06,insufficient_funds,debit_card,35,8,1,0.89,17,1,24,1,0
pay_000433,cust_61591,381.92,limit_exceeded,debit_card,5,7,0,1.0,73,0,21,2,0
pay_000434,cust_11303,1024.7,insufficient_funds,credit_card,50,4,2,0.67,1,1,13,3,0
pay_000435,cust_41326,2246.13,invalid_card,debit_card,37,7,2,0.78,1,1,6,1,0
pay_000436,cust_67043,538.45,technical_error,debit_card,45,8,1,0.89,46,1,1,1,1
pay_000437,cust_28604,2548.41,invalid_card,upi,5,8,1,0.89,6,1,26,0,0
pay_000438,cust_86011,125.78,technical_error,credit_card,2,8,3,0.73,3,1,13,1,1
pay_000439,cust_60436,91.03,insufficient_funds,debit_card,26,23,1,0.96,8,1,6,1,1
pay_000440,cust_73169,472.98,insufficient_funds,bank_transfer,30,33,0,1.0,7,1,28,1,0
pay_000441,cust_54874,734.12,technical_error,upi,13,9,3,0.75,63,1,2,1,1
pay_000442,cust_90989,483.92,insufficient_funds,upi,38,7,1,0.88,8,1,4,2,0
pay_000443,cust_30212,63.25,technical_error,credit_card,49,8,2,0.8,29,0,9,1,1
pay_000444,cust_71945,457.37,insufficient_funds,bank_transfer,40,13,0,1.0,9,1,28,3,0
pay_000445,cust_13139,135.66,technical_error,upi,27,14,2,0.88,3,0,12,2,0
pay_000446,cust_40889,976.8,invalid_card,upi,17,23,1,0.96,65,0,27,0,0
pay_000447,cust_86868,721.41,insufficient_funds,bank_transfer,51,19,3,0.86,70,0,27,2,0
pay_000448,cust_17006,195.34,insufficient_funds,bank_transfer,15,12,3,0.8,3,0,25,0,0
pay_000449,cust_44158,299.09,invalid_card,credit_card,33,14,0,1.0,13,1,17,0,0
pay_000450,cust_64641,173.36,insufficient_funds,credit_card,30,23,1,0.96,49,0,15,2,0
pay_000451,cust_23540,469.62,invalid_card,debit_card,32,7,2,0.78,24,1,26,3,0
pay_000452,cust_16285,1299.52,invalid_card,debit_card,50,10,1,0.91,44,1,21,1,0
pay_000453,cust_90383,186.58,insufficient_funds,credit_card,7,12,0,1.0,22,1,4,2,1
pay_000454,cust_56866,827.7,technical_error,debit_card,39,16,0,1.0,19,0,7,2,1
pay_000455,cust_21213,294.23,insufficient_funds,credit_card,16,11,2,0.85,7,0,5,0,0
pay_000456,cust_73922,226.27,insufficient_funds,credit_card,11,8,0,1.0,16,1,26,1,0
pay_000457,cust_58073,449.25,insufficient_funds,credit_card,37,22,0,1.0,28,1,18,1,0
pay_000458,cust_30437,177.57,invalid_card,credit_card,53,3,0,1.0,39,0,17,2,0
pay_000459,cust_11340,287.42,limit_exceeded,upi,14,7,1,0.88,205,0,8,0,0
pay_000460,cust_18521,150.92,insufficient_funds,bank_transfer,23,11,2,0.85,42,1,7,2,0
pay_000461,cust_74259,3566.48,insufficient_funds,debit_card,58,12,2,0.86,35,1,5,2,1
pay_000462,cust_36532,517.95,insufficient_funds,debit_card,59,26,3,0.9,42,0,13,2,1
pay_000463,cust_84360,248.36,technical_error,credit_card,31,10,1,0.91,21,1,22,2,1
pay_000464,cust_87184,619.3,insufficient_funds,debit_card,28,6,1,0.86,31,1,22,0,1
pay_000465,cust_56699,446.88,technical_error,upi,42,15,0,1.0,10,0,15,2,1
pay_000466,cust_46785,400.87,insufficient_funds,debit_card,5,12,1,0.92,99,0,25,0,0
pay_000467,cust_97931,924.06,technical_error,credit_card,24,19,1,0.95,34,0,2,3,1
pay_000468,cust_40091,1066.48,invalid_card,upi,51,8,0,1.0,42,1,27,3,1
pay_000469,cust_88592,294.16,limit_exceeded,bank_transfer,18,6,1,0.86,6,0,13,3,0
pay_000470,cust_66763,281.12,insufficient_funds,credit_card,58,8,1,0.89,49,0,16,0,0
pay_000471,cust_79809,379.77,invalid_card,credit_card,4,26,1,0.96,12,1,15,2,0
pay_000472,cust_19228,50.03,technical_error,credit_card,23,8,2,0.8,3,1,13,0,1
pay_000473,cust_80170,109.88,invalid_card,credit_card,9,17,1,0.94,48,1,1,1,1
pay_000474,cust_16517,1961.53,insufficient_funds,upi,51,16,0,1.0,17,1,21,0,1
pay_000475,cust_37806,2590.42,limit_exceeded,bank_transfer,11,19,3,0.86,71,0,2,0,0
pay_000476,cust_28145,389.78,insufficient_funds,debit_card,35,11,0,1.0,3,1,2,3,1
pay_000477,cust_35129,889.95,insufficient_funds,upi,11,3,3,0.5,9,1,8,1,0
pay_000478,cust_94266,682.57,insufficient_funds,debit_card,7,13,1,0.93,1,1,13,2,1
pay_000479,cust_80825,10867.03,invalid_card,credit_card,17,7,1,0.88,23,1,4,0,1
pay_000480,cust_63231,1531.78,technical_error,debit_card,55,2,2,0.5,18,1,22,2,1
pay_000481,cust_50788,439.96,insufficient_funds,upi,18,10,2,0.83,1,1,28,3,1
pay_000482,cust_52061,192.3,insufficient_funds,upi,26,5,0,1.0,15,1,1,3,0
pay_000483,cust_87255,100.3,invalid_card,credit_card,47,5,1,0.83,51,1,16,3,0
pay_000484,cust_98718,612.82,insufficient_funds,debit_card,49,4,3,0.57,1,1,3,2,1
pay_000485,cust_74621,234.69,limit_exceeded,credit_card,26,15,2,0.88,5,1,3,0,0
pay_000486,cust_74788,120.58,technical_error,upi,57,14,1,0.93,32,1,15,2,1
pay_000487,cust_84200,261.92,insufficient_funds,debit_card,17,12,1,0.92,65,0,17,2,0
pay_000488,cust_36406,169.54,insufficient_funds,credit_card,56,3,1,0.75,12,1,20,2,0
pay_000489,cust_86569,2702.01,limit_exceeded,upi,10,15,1,0.94,43,1,10,3,0
pay_000490,cust_54634,1207.43,insufficient_funds,debit_card,30,10,3,0.77,39,1,18,2,0
pay_000491,cust_33099,496.03,insufficient_funds,credit_card,15,9,2,0.82,27,1,13,2,0
pay_000492,cust_16780,2196.35,insufficient_funds,upi,55,21,3,0.88,79,1,12,1,0
pay_000493,cust_35541,540.22,insufficient_funds,credit_card,48,6,3,0.67,23,1,26,1,0
pay_000494,cust_68823,211.31,technical_error,credit_card,47,10,3,0.77,23,1,16,2,0
pay_000495,cust_16003,2293.27,invalid_card,credit_card,26,8,0,1.0,19,0,1,3,0
pay_000496,cust_45847,857.07,limit_exceeded,credit_card,41,8,4,0.67,8,1,21,2,0
pay_000497,cust_14504,177.21,insufficient_funds,debit_card,28,9,0,1.0,51,1,12,0,1
pay_000498,cust_11565,413.34,insufficient_funds,debit_card,53,14,1,0.93,1,1,18,2,0
pay_000499,cust_62061,208.3,limit_exceeded,debit_card,19,6,2,0.75,59,0,5,3,0
pay_000500,cust_59117,125.44,technical_error,credit_card,1,17,1,0.94,12,1,9,1,1
pay_000501,cust_53330,1262.42,technical_error,credit_card,34,17,1,0.94,4,0,10,2,1
pay_000502,cust_16413,3374.58,insufficient_funds,debit_card,38,10,0,1.0,9,1,6,0,1
pay_000503,cust_15965,123.48,technical_error,debit_card,24,3,3,0.5,17,0,15,3,0
pay_000504,cust_32772,877.94,insufficient_funds,credit_card,41,9,0,1.0,2,0,7,3,0
pay_000505,cust_71628,260.86,invalid_card,credit_card,24,14,1,0.93,8,1,29,3,0
pay_000506,cust_67617,307.19,invalid_card,credit_card,18,10,2,0.83,36,1,9,3,0
pay_000507,cust_87824,276.5,invalid_card,credit_card,1,11,1,0.92,1,1,29,2,0
pay_000508,cust_85420,210.74,technical_error,credit_card,10,9,1,0.9,18,1,12,1,1
pay_000509,cust_24460,524.86,invalid_card,upi,4,9,1,0.9,12,1,10,0,0
pay_000510,cust_22598,217.82,insufficient_funds,credit_card,14,19,0,1.0,6,1,19,0,1
pay_000511,cust_38181,655.28,insufficient_funds,credit_card,21,3,1,0.75,28,1,16,3,1
pay_000512,cust_75872,475.5,invalid_card,debit_card,26,8,0,1.0,47,1,29,1,0
pay_000513,cust_51627,393.73,insufficient_funds,debit_card,38,12,1,0.92,3,1,21,0,1
pay_000514,cust_52887,201.75,insufficient_funds,debit_card,52,18,1,0.95,31,0,27,0,1
pay_000515,cust_94437,280.85,insufficient_funds,credit_card,5,21,0,1.0,5,1,12,3,0
pay_000516,cust_99924,1064.22,insufficient_funds,upi,15,8,2,0.8,3,1,27,1,1
pay_000517,cust_87955,825.12,limit_exceeded,debit_card,24,7,1,0.88,17,1,23,0,0
pay_000518,cust_78487,188.11,insufficient_funds,credit_card,10,12,1,0.92,25,1,20,1,1
pay_000519,cust_57117,552.22,invalid_card,credit_card,35,11,3,0.79,22,1,21,2,0
pay_000520,cust_14460,1059.97,technical_error,credit_card,17,10,1,0.91,21,1,20,0,1
pay_000521,cust_70799,94.18,insufficient_funds,upi,32,10,2,0.83,6,0,28,2,0
pay_000522,cust_37320,860.89,limit_exceeded,debit_card,9,8,3,0.73,51,1,20,2,0
pay_000523,cust_87539,257.75,insufficient_funds,credit_card,31,22,0,1.0,18,1,1,0,0
pay_000524,cust_25938,884.66,technical_error,credit_card,41,19,1,0.95,1,0,17,3,0
pay_000525,cust_36811,233.07,insufficient_funds,bank_transfer,15,9,1,0.9,14,1,7,3,1
pay_000526,cust_89900,82.25,insufficient_funds,debit_card,50,5,0,1.0,19,1,17,1,1
pay_000527,cust_37763,98.21,insufficient_funds,credit_card,3,8,2,0.8,27,1,9,0,1
pay_000528,cust_45100,524.63,insufficient_funds,debit_card,40,14,1,0.93,40,1,18,2,0
pay_000529,cust_47725,648.29,technical_error,credit_card,35,7,0,1.0,30,1,5,3,1
pay_000530,cust_92880,202.41,insufficient_funds,debit_card,51,11,0,1.0,16,1,14,0,1
pay_000531,cust_54727,946.91,invalid_card,debit_card,54,13,1,0.93,4,1,22,1,1
pay_000532,cust_67172,94.93,insufficient_funds,upi,13,3,1,0.75,131,1,11,0,0
pay_000533,cust_46566,468.03,technical_error,debit_card,22,9,3,0.75,7,1,21,1,1
pay_000534,cust_35183,148.95,technical_error,credit_card,48,5,2,0.71,10,1,17,2,1
pay_000535,cust_37355,260.54,insufficient_funds,upi,7,13,2,0.87,5,1,27,2,0
pay_000536,cust_37649,524.27,insufficient_funds,upi,58,8,0,1.0,17,0,2,2,1
pay_000537,cust_83881,211.49,invalid_card,debit_card,20,20,2,0.91,56,1,24,1,0
pay_000538,cust_85355,340.38,insufficient_funds,credit_card,37,9,3,0.75,40,1,9,3,1
pay_000539,cust_99637,1367.72,insufficient_funds,upi,26,22,1,0.96,71,1,7,0,1
pay_000540,cust_94620,280.82,invalid_card,credit_card,19,9,2,0.82,34,1,6,1,1
pay_000541,cust_56474,1153.2,limit_exceeded,credit_card,30,25,1,0.96,15,0,12,3,0
pay_000542,cust_97589,161.56,technical_error,credit_card,34,8,0,1.0,71,1,6,2,1
pay_000543,cust_95345,849.3,invalid_card,credit_card,35,19,3,0.86,3,1,25,2,0
pay_000544,cust_74850,2113.66,invalid_card,upi,28,11,2,0.85,22,1,19,0,0
pay_000545,cust_99469,42.22,limit_exceeded,credit_card,35,13,3,0.81,4,0,5,1,0
pay_000546,cust_38247,225.36,invalid_card,credit_card,34,5,3,0.62,1,0,3,0,0
pay_000547,cust_17520,890.41,insufficient_funds,debit_card,48,22,0,1.0,83,1,13,0,1
pay_000548,cust_63480,408.12,limit_exceeded,debit_card,49,15,2,0.88,23,1,7,3,1
pay_000549,cust_46067,724.7,insufficient_funds,upi,59,12,1,0.92,11,1,22,2,1
pay_000550,cust_90510,273.31,insufficient_funds,credit_card,16,9,4,0.69,2,1,2,1,1
pay_000551,cust_61799,545.22,invalid_card,credit_card,48,7,1,0.88,5,1,14,0,1
pay_000552,cust_90374,427.92,insufficient_funds,debit_card,51,9,0,1.0,5,1,19,0,1
pay_000553,cust_44685,1607.43,insufficient_funds,credit_card,32,6,0,1.0,22,1,11,0,1
pay_000554,cust_65096,644.86,insufficient_funds,credit_card,17,11,0,1.0,1,1,20,1,1
pay_000555,cust_95582,700.79,invalid_card,upi,24,4,0,1.0,1,1,26,0,0
pay_000556,cust_94645,331.2,limit_exceeded,debit_card,5,8,1,0.89,9,1,12,2,0
pay_000557,cust_69400,307.05,insufficient_funds,debit_card,12,24,2,0.92,4,1,3,2,1
pay_000558,cust_21489,324.42,insufficient_funds,debit_card,22,15,2,0.88,57,1,25,3,1
pay_000559,cust_48955,741.79,insufficient_funds,debit_card,12,12,2,0.86,56,1,1,0,1
pay_000560,cust_85682,328.2,invalid_card,credit_card,29,9,3,0.75,55,1,27,0,0
pay_000561,cust_91650,668.06,technical_error,credit_card,58,9,2,0.82,2,1,10,0,1
