payment_id,customer_id,payment_amount,failure_reason,payment_method,customer_tenure_months,past_successful_payments,past_failed_payments,historical_success_rate,time_since_last_success_days,is_subscription,days_overdue,recovery_attempts_so_far,recovered,recovery_probability,expected_recovery,priority,recommended_action,simulated_action,action_effectiveness,action_cost,effective_recovery_probability,simulated_recovered,simulated_recovered_revenue,net_recovered_revenue
pay_000117,cust_78702,482.94,insufficient_funds,bank_transfer,36,12,1,0.92,27,1,16,2,0,0.4902779736434298,236.774844591358,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4902779736434298,0,0.0,-50.0
pay_000118,cust_16196,155.39,insufficient_funds,credit_card,46,18,2,0.9,1,1,1,1,1,0.8172725838148795,126.99598679899412,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8172725838148795,1,155.39,105.38999999999999
pay_000119,cust_62273,1567.8,technical_error,bank_transfer,8,7,0,1.0,61,1,2,0,1,0.9752347200964954,1528.9729941672854,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9752347200964954,1,1567.8,1517.8
pay_000120,cust_18880,1060.55,insufficient_funds,bank_transfer,33,6,3,0.67,30,1,11,3,0,0.1583734061215535,167.9629158622136,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1583734061215535,0,0.0,-50.0
pay_000121,cust_80731,1102.84,insufficient_funds,upi,29,11,2,0.85,13,1,14,2,0,0.3750920977038975,413.6665690317663,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3750920977038975,0,0.0,-50.0
pay_000122,cust_93589,201.39,invalid_card,upi,53,23,1,0.96,80,1,27,2,0,0.1038724483180288,20.91887236676782,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1038724483180288,0,0.0,-50.0
pay_000123,cust_73729,2033.27,invalid_card,debit_card,34,10,2,0.83,7,1,29,0,0,0.0868094413913431,176.50703289777627,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0868094413913431,1,2033.27,1983.27
pay_000124,cust_72446,123.07,insufficient_funds,credit_card,27,13,3,0.81,12,1,6,0,0,0.6336955972934847,77.98891715890916,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6336955972934847,1,123.07,73.07
pay_000125,cust_94048,899.16,technical_error,debit_card,51,5,2,0.71,10,0,10,1,1,0.8353709603329842,751.132152693006,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8353709603329842,1,899.16,849.16
pay_000126,cust_91772,4469.64,invalid_card,upi,42,4,1,0.8,36,0,20,1,0,0.0605972407431197,270.84785111507756,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0605972407431197,0,0.0,-50.0
pay_000127,cust_97707,185.69,invalid_card,bank_transfer,4,5,0,1.0,1,0,1,2,1,0.118502063928625,22.00464825090638,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.118502063928625,0,0.0,-50.0
pay_000128,cust_15180,283.81,insufficient_funds,debit_card,49,9,0,1.0,12,1,29,3,1,0.3893533869163343,110.50238474072484,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3893533869163343,1,283.81,233.81
pay_000129,cust_48358,552.39,limit_exceeded,upi,48,6,2,0.75,6,1,13,3,0,0.199232553097612,110.05407000558992,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.199232553097612,1,552.39,502.39
pay_000130,cust_77361,302.21,insufficient_funds,upi,5,7,0,1.0,11,1,10,3,1,0.4220426066595248,127.545496158575,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4220426066595248,0,0.0,-50.0
pay_000131,cust_99809,106.05,invalid_card,credit_card,42,16,4,0.8,12,1,16,0,0,0.120986560021983,12.830624690331302,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.120986560021983,0,0.0,-50.0
pay_000132,cust_47994,535.48,insufficient_funds,credit_card,54,12,0,1.0,50,1,12,2,1,0.7702944410744021,412.4772673065209,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7702944410744021,0,0.0,-50.0
pay_000133,cust_17418,172.83,technical_error,upi,11,12,0,1.0,58,1,8,1,0,0.9495375375557314,164.10857261575708,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9495375375557314,1,172.83,122.83000000000001
pay_000134,cust_94462,802.88,insufficient_funds,credit_card,1,16,0,1.0,61,1,14,3,1,0.3321831210380011,266.7031842189903,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3321831210380011,0,0.0,-50.0
pay_000135,cust_69123,199.37,insufficient_funds,credit_card,13,11,0,1.0,42,0,29,3,0,0.1007872103271575,20.0939461229254,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1007872103271575,0,0.0,-50.0
pay_000136,cust_10352,2355.58,technical_error,debit_card,20,11,2,0.85,1,1,22,0,1,0.8644753078034922,2036.34074555575,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8644753078034922,1,2355.58,2305.58
pay_000137,cust_13076,228.46,insufficient_funds,upi,34,8,1,0.89,1,0,22,0,0,0.4213318242551587,96.25746856933355,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4213318242551587,0,0.0,-50.0
pay_000138,cust_74461,362.33,insufficient_funds,debit_card,33,5,2,0.71,27,1,23,2,0,0.1827070627650256,66.20025005165175,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1827070627650256,0,0.0,-50.0
pay_000139,cust_94085,1127.91,invalid_card,upi,14,17,1,0.94,7,1,7,3,0,0.0998313530149974,112.6007813791458,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0998313530149974,0,0.0,-50.0
pay_000140,cust_94387,146.02,technical_error,credit_card,53,12,3,0.8,12,1,7,0,1,0.9586450995508864,139.98135743642044,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9586450995508864,1,146.02,96.02000000000001
pay_000141,cust_68275,627.7,insufficient_funds,credit_card,12,11,1,0.92,7,0,4,2,0,0.3739788471175547,234.7465223356891,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3739788471175547,0,0.0,-50.0
pay_000142,cust_81371,1847.8,insufficient_funds,debit_card,11,9,2,0.82,2,1,8,0,1,0.5943948911751087,1098.3228799133658,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5943948911751087,1,1847.8,1797.8
pay_000143,cust_48913,100.2,limit_exceeded,upi,1,22,2,0.92,5,1,1,1,0,0.4699174505879991,47.085728548917515,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4699174505879991,0,0.0,-50.0
pay_000144,cust_76198,601.39,invalid_card,debit_card,46,18,3,0.86,25,1,12,2,0,0.1089150212725834,65.50040464311894,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1089150212725834,0,0.0,-50.0
pay_000145,cust_27353,648.39,insufficient_funds,credit_card,8,14,1,0.93,2,0,25,0,0,0.2758140103839195,178.83504619282957,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2758140103839195,0,0.0,-50.0
pay_000146,cust_89433,1092.73,technical_error,debit_card,18,19,2,0.9,9,1,11,1,1,0.9031082557731256,986.8534843309676,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9031082557731256,1,1092.73,1042.73
pay_000147,cust_58158,145.13,invalid_card,upi,5,20,2,0.91,20,1,11,0,0,0.1640672290628836,23.811076953896304,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1640672290628836,0,0.0,-50.0
pay_000148,cust_87947,133.51,insufficient_funds,credit_card,31,5,0,1.0,6,1,20,3,0,0.4166160530934971,55.6224092485128,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4166160530934971,0,0.0,-50.0
pay_000149,cust_10836,842.65,insufficient_funds,credit_card,3,10,1,0.91,10,0,29,0,0,0.1876591480380963,158.1309810943019,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1876591480380963,0,0.0,-50.0
pay_000150,cust_19774,672.9,insufficient_funds,debit_card,22,16,1,0.94,3,1,4,1,1,0.7563696575038036,508.96114253430943,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7563696575038036,1,672.9,622.9
pay_000151,cust_89417,642.33,technical_error,credit_card,6,12,1,0.92,62,1,22,3,0,0.5931228280210491,380.9805861227605,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5931228280210491,0,0.0,-50.0
pay_000152,cust_55157,707.02,insufficient_funds,debit_card,24,10,2,0.83,9,1,14,0,1,0.5766897894200425,407.7312149157584,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5766897894200425,0,0.0,-50.0
pay_000153,cust_34934,253.3,insufficient_funds,credit_card,27,10,0,1.0,49,1,8,0,1,0.8544066344890869,216.42120051608572,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8544066344890869,1,253.3,203.3
pay_000154,cust_28479,630.72,technical_error,credit_card,21,6,3,0.67,12,1,3,2,0,0.7700541165827476,485.6885324110706,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7700541165827476,1,630.72,580.72
pay_000155,cust_41669,670.27,insufficient_funds,credit_card,37,1,4,0.2,6,1,17,3,0,0.0257837767978275,17.2820920742799,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000156,cust_22380,244.75,invalid_card,credit_card,53,22,2,0.92,42,1,20,0,0,0.2613757065781433,63.97170418500057,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2613757065781433,0,0.0,-50.0
pay_000157,cust_65496,3230.47,insufficient_funds,credit_card,57,11,1,0.92,23,0,25,3,0,0.2149141792968853,694.2738087932091,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2149141792968853,0,0.0,-50.0
pay_000158,cust_20120,803.07,invalid_card,upi,34,8,2,0.8,26,1,28,3,0,0.0188481848369379,15.136411796999742,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000159,cust_61073,151.91,insufficient_funds,credit_card,35,13,1,0.93,7,1,5,3,1,0.5785497250284095,87.88748872906568,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5785497250284095,0,0.0,-50.0
pay_000160,cust_31128,964.07,insufficient_funds,debit_card,36,9,3,0.75,99,1,17,1,1,0.3018671872919617,291.02109925256156,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.3018671872919617,0,0.0,-50.0
pay_000161,cust_62586,188.66,invalid_card,upi,55,9,3,0.75,20,1,23,0,1,0.111475090014004,21.030890482042008,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.111475090014004,1,188.66,138.66
pay_000162,cust_90520,1098.49,invalid_card,credit_card,26,11,2,0.85,15,0,10,2,0,0.046292131055052,50.851443042664165,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000163,cust_50919,1592.73,invalid_card,credit_card,1,4,3,0.57,112,1,1,1,0,0.0391537506015328,62.36135319557946,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000164,cust_56187,220.07,invalid_card,debit_card,48,5,1,0.83,25,1,27,2,0,0.0649693581928117,14.297806657492083,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0649693581928117,1,220.07,170.07
pay_000165,cust_85339,1310.26,invalid_card,credit_card,19,12,1,0.92,61,1,12,3,0,0.0675762514506903,88.54245922578157,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0675762514506903,0,0.0,-50.0
pay_000166,cust_55234,755.51,invalid_card,debit_card,26,8,0,1.0,14,0,3,3,0,0.1183618788180108,89.42358306579538,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1183618788180108,0,0.0,-50.0
pay_000167,cust_29240,1137.59,invalid_card,upi,23,4,1,0.8,2,1,11,0,0,0.2129107287003782,242.20511586226328,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2129107287003782,0,0.0,-50.0
pay_000168,cust_70792,3332.24,invalid_card,credit_card,40,7,0,1.0,1,0,18,3,0,0.0675988818775328,225.25569814758995,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0675988818775328,0,0.0,-50.0
pay_000169,cust_35604,391.2,invalid_card,debit_card,34,7,1,0.88,67,1,19,3,0,0.0525036952274452,20.539445572976568,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0525036952274452,0,0.0,-50.0
pay_000170,cust_72860,235.3,invalid_card,bank_transfer,27,9,1,0.9,96,1,8,2,0,0.1285240714025517,30.24171400102043,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1285240714025517,0,0.0,-50.0
pay_000171,cust_15999,205.43,insufficient_funds,credit_card,3,13,1,0.93,15,1,15,3,0,0.2403290906673904,49.37080509580201,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2403290906673904,0,0.0,-50.0
pay_000172,cust_83820,221.14,insufficient_funds,credit_card,46,20,2,0.91,21,1,5,0,1,0.8483209773452192,187.59770093012176,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8483209773452192,1,221.14,171.14
pay_000173,cust_34676,462.9,insufficient_funds,debit_card,39,12,1,0.92,12,1,15,3,0,0.431529430770541,199.75497350368343,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.431529430770541,1,462.9,412.9
pay_000174,cust_50027,703.28,limit_exceeded,bank_transfer,13,31,1,0.97,32,1,2,1,1,0.6307111342265506,443.56652647884846,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.6307111342265506,0,0.0,-50.0
pay_000175,cust_37944,659.38,technical_error,credit_card,39,7,2,0.78,61,1,12,2,1,0.8287227902597329,546.4432334414627,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8287227902597329,1,659.38,609.38
pay_000176,cust_60508,1143.43,invalid_card,credit_card,16,9,0,1.0,81,1,8,1,1,0.2702669661111926,309.031357060521,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2702669661111926,1,1143.43,1093.43
pay_000177,cust_84187,506.54,insufficient_funds,credit_card,3,13,2,0.87,3,1,27,0,0,0.2826053028932399,143.15089012754174,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2826053028932399,0,0.0,-50.0
pay_000178,cust_83807,2139.1,insufficient_funds,credit_card,26,17,0,1.0,16,1,26,1,1,0.5561313840642508,1189.6206436518387,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5561313840642508,0,0.0,-50.0
pay_000179,cust_21956,383.73,technical_error,credit_card,5,26,0,1.0,1,1,4,2,1,0.9445838958781082,362.4651783653065,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9445838958781082,1,383.73,333.73
pay_000180,cust_38660,7591.45,technical_error,credit_card,55,9,1,0.9,1,0,17,0,1,0.9397027333849358,7133.706315355071,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9397027333849358,1,7591.45,7541.45
pay_000181,cust_97461,934.75,insufficient_funds,debit_card,3,9,2,0.82,34,1,24,1,0,0.1895923845055709,177.22148141658246,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1895923845055709,0,0.0,-50.0
pay_000182,cust_29162,212.18,technical_error,bank_transfer,56,11,2,0.85,16,0,11,3,1,0.7470682739205518,158.51294636046268,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7470682739205518,0,0.0,-50.0
pay_000183,cust_48975,171.35,insufficient_funds,upi,28,17,0,1.0,20,1,17,1,0,0.6950115708554746,119.09023266608556,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6950115708554746,1,171.35,121.35
pay_000184,cust_88208,810.04,insufficient_funds,upi,47,27,1,0.96,34,1,26,2,0,0.462401569878564,374.563767664432,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.462401569878564,1,810.04,760.04
pay_000185,cust_31901,399.87,technical_error,credit_card,52,4,2,0.67,95,0,23,3,0,0.3665335012896341,146.56575116068598,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3665335012896341,0,0.0,-50.0
pay_000186,cust_21084,1021.07,invalid_card,credit_card,43,12,4,0.75,7,0,1,0,0,0.1295970838528441,132.32769440962358,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1295970838528441,0,0.0,-50.0
pay_000187,cust_69831,802.59,technical_error,debit_card,30,20,1,0.95,14,0,19,0,1,0.8949986176077181,718.3169405057786,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8949986176077181,1,802.59,752.59
pay_000188,cust_10392,464.88,insufficient_funds,debit_card,23,9,4,0.69,16,1,3,0,1,0.4924640264946348,228.93667663682584,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4924640264946348,1,464.88,414.88
pay_000189,cust_48220,214.39,insufficient_funds,debit_card,18,8,2,0.8,6,1,21,0,0,0.3985569787095225,85.44663066553454,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3985569787095225,0,0.0,-50.0
pay_000190,cust_74451,109.92,insufficient_funds,credit_card,5,4,2,0.67,35,1,16,3,0,0.0846813220951728,9.308170924701404,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0846813220951728,0,0.0,-50.0
pay_000191,cust_34453,319.93,insufficient_funds,debit_card,22,23,0,1.0,38,1,16,3,0,0.4532073063765452,144.9946135290481,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4532073063765452,0,0.0,-50.0
pay_000192,cust_44754,1177.33,invalid_card,credit_card,45,4,2,0.67,16,1,25,2,0,0.0327938932367805,38.60923432445887,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000193,cust_85399,619.37,insufficient_funds,debit_card,1,5,0,1.0,16,1,24,0,0,0.5319318719198887,329.46264351102144,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.5319318719198887,1,619.37,569.37
pay_000194,cust_85601,143.86,insufficient_funds,credit_card,27,12,1,0.92,42,1,8,0,0,0.7794968671056252,112.13841930181523,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7794968671056252,0,0.0,-50.0
pay_000195,cust_93984,594.54,insufficient_funds,upi,14,14,3,0.82,9,1,11,0,1,0.4843078312839253,287.9403780115449,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4843078312839253,1,594.54,544.54
pay_000196,cust_63601,735.04,technical_error,credit_card,41,4,0,1.0,24,1,10,3,1,0.9304226859630462,683.8978910902774,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9304226859630462,1,735.04,685.04
pay_000197,cust_11497,206.59,invalid_card,bank_transfer,9,5,2,0.71,12,1,10,1,0,0.0622405799046099,12.858281402493365,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0622405799046099,0,0.0,-50.0
pay_000198,cust_99085,583.09,invalid_card,upi,4,8,1,0.89,6,1,28,0,0,0.0683471171496221,39.8525205387732,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0683471171496221,0,0.0,-50.0
pay_000199,cust_26658,529.97,insufficient_funds,upi,53,9,2,0.82,1,1,27,3,0,0.2040176952899384,108.12325797280867,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2040176952899384,1,529.97,479.97
pay_000200,cust_69700,159.44,insufficient_funds,bank_transfer,25,5,1,0.83,29,1,12,2,0,0.4046239249873765,64.51323859998732,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4046239249873765,1,159.44,109.44
pay_000201,cust_38947,715.08,insufficient_funds,credit_card,31,4,2,0.67,37,1,23,2,0,0.15234511290744,108.93894333785224,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.15234511290744,0,0.0,-50.0
pay_000202,cust_62878,876.02,insufficient_funds,debit_card,58,13,2,0.87,119,1,15,2,0,0.49846141421979,436.6621680848205,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.49846141421979,0,0.0,-50.0
pay_000203,cust_10569,1476.84,insufficient_funds,upi,59,9,2,0.82,166,1,2,1,1,0.7405452885619511,1093.666903959832,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.7405452885619511,1,1476.84,1426.84
pay_000204,cust_18000,1434.27,insufficient_funds,credit_card,32,4,2,0.67,5,1,19,1,0,0.2987206108267287,428.4460104904521,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2987206108267287,1,1434.27,1384.27
pay_000205,cust_10960,126.08,invalid_card,debit_card,2,1,0,1.0,170,0,17,0,0,0.0758913223691097,9.56837792429736,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.0758913223691097,1,126.08,76.08
pay_000206,cust_28803,195.74,limit_exceeded,credit_card,48,17,1,0.94,47,1,15,2,1,0.4609264513603344,90.22174358927184,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4609264513603344,1,195.74,145.74
pay_000207,cust_85471,836.85,insufficient_funds,debit_card,37,10,2,0.83,39,0,4,3,0,0.2651883943337148,221.9229077981693,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.2651883943337148,1,836.85,786.85
pay_000208,cust_44192,835.8,technical_error,bank_transfer,52,9,0,1.0,82,0,15,2,1,0.8900311371507497,743.8880244305965,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.8900311371507497,1,835.8,785.8
pay_000209,cust_50278,836.86,insufficient_funds,debit_card,50,27,1,0.96,49,1,20,1,1,0.6915014760723985,578.6899252659474,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.6915014760723985,1,836.86,786.86
pay_000210,cust_18765,23560.8,invalid_card,credit_card,2,6,1,0.86,1,1,21,3,0,0.0315426617210079,743.170344276323,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000211,cust_49404,884.92,invalid_card,bank_transfer,14,12,4,0.75,47,1,16,2,0,0.0187324607771683,16.57672919093179,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000212,cust_97440,1556.47,limit_exceeded,credit_card,15,6,1,0.86,45,1,18,3,0,0.1226014672459282,190.82550572426993,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1226014672459282,0,0.0,-50.0
pay_000213,cust_64906,1298.04,insufficient_funds,upi,25,16,2,0.89,14,1,27,0,1,0.4177300798574676,542.2303528581872,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4177300798574676,1,1298.04,1248.04
pay_000214,cust_11975,959.1,insufficient_funds,bank_transfer,10,15,2,0.88,16,1,29,2,0,0.1301211383326572,124.79918377485158,LOW,Manual Review / Stop Automatic Retry,Retry Payment,1.0,50.0,0.1301211383326572,0,0.0,-50.0
pay_000215,cust_53817,364.8,insufficient_funds,upi,28,7,1,0.88,11,0,1,3,0,0.3561018857382454,129.90596791731195,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.3561018857382454,0,0.0,-50.0
pay_000216,cust_97187,1068.04,insufficient_funds,debit_card,48,5,3,0.62,182,1,12,0,0,0.4141487077202552,442.3273857935414,MEDIUM,Payment Method Reminder,Retry Payment,1.0,50.0,0.4141487077202552,0,0.0,-50.0
pay_000217,cust_18083,230.85,limit_exceeded,upi,8,10,4,0.71,34,0,20,2,0,0.0202381270015895,4.671971618316947,LOW,Manual Review / Stop Automatic Retry,Do Nothing,0.0,0.0,0.0,0,0.0,0.0
pay_000218,cust_34707,394.57,technical_error,debit_card,58,18,2,0.9,45,1,13,2,1,0.9234697041959764,364.37344118460646,HIGH,Retry Payment,Retry Payment,1.0,50.0,0.9234697041959764,1,394.57,344.57
